"idPopulations0","PMID","pNam","popSize","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName","uploadDate"
,"36704800",,,"",,"hepatitis, cirrhosis",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36701381",,,"bangladesh",,"",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36695353",,,"",,"obesity, malnutrition",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36692884",,,"",,"malnutrition, ",,,,,,,,,,"tertiary maternal education",,1,"projTutoNutrition","2023-12-28"
,"36683818",,,"",,"cystic fibrosis, rich, malnutrition",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36674391",,"1643","indonesia",,"",,,,,,,,,,"mothers with low education",,1,"projTutoNutrition","2023-12-28"
,"36669807",,,"pakistan, afghanistan",,"",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36661355",,,"",,"malnutrition, ",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36654731",,,"ethiopia",,"",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36633658",,"216","",,"malnutrition, congenital heart disease, heart failure",,,,,,,,,,"severe congenital heart disease",,1,"projTutoNutrition","2023-12-28"
,"36633122",,,"malaysia",,"depression, ",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36627611",,,"mali",,"",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36627330",,,"ethiopia",,"malnutrition, ",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36622440",,,"mali",,"sepsis, ",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36619315",,,"",,"",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36615816",,,"india",,"",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36607225",,,"",,"",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36598964",,,"",,"",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36598214",,,"turkey",,"",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36591921",,,"nigeria",,"",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36590498",,,"ghana",,"",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36584214",,"168","",,"",,,,,,,,,,"Pathological reduction of brain volume",,1,"projTutoNutrition","2023-12-28"
,"36579224",,,"",,"covid, coronavirus , malnutrition",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36578095",,,"ghana",,"",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36576277",,,"",,"",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
,"36554892",,,"china",,"",,,,,,,,,,,,1,"projTutoNutrition","2023-12-28"
