"idPopulations0","PMID","pNam","popSize","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName","uploadDate"
,"34254256",,"60","iran",,,,,,,,,,,,"chronic kidney disease",,1,"ckdIronPub","2023-12-21"
,"34244326",,,"brazil, france, united states, germany",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"34210519",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"36165109",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"34188903",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"34162484",,"244","",,,,,,,,,,,,"Cardiovascular adverse events",,1,"ckdIronPub","2023-12-21"
,"34154707",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"34029682",,"167","",,,,,,,,,,,,"chronic kidney disease",,1,"ckdIronPub","2023-12-21"
,"33979013",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"33863963",,,"",,,,,,,,,,,,"low serum iron",,1,"ckdIronPub","2023-12-21"
,"33852228",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"33845149",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"33784968",,"54","",,,,,,,,,,,,"chronic kidney disease",,1,"ckdIronPub","2023-12-21"
,"33782035",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"33777495",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"33777358",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"33745264",,,"united kingdom, mali",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"33670704",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"33657422",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"33624825",,,"brazil, france",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"33615076",,,"australia",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"33565438",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"33563860",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"33547792",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"33498292",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"33462793",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"33439323",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"33424282",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"33392212",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"33387335",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"33351349",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
