"idPopulations0","PMID","pNam","popSize","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName","uploadDate"
,"8829730",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"7608693",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"8918298",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"9658678",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"9843061",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"28616881",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"23182646",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"31080632",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"35143110",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"33251031",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"9757180",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"34997742",,"85","",,,,,,,,,,,,"chronic fatigue","chronic fatigue syndrome",1,"allChronicFatigue","2023-12-05"
,"10583715",,,"",,,,,,,,,,,,"chronic fatigue syndrome, sore throat",,1,"allChronicFatigue","2023-12-05"
,"18214210",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"7848743",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"8732795",,,"",,,,,,,,,"2",,,"fibromyalgia, ","Multiple traumatic factors",1,"allChronicFatigue","2023-12-05"
,"14636284",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"7900453",,,"",,,,,,,,,,,,"chronic fatigue syndrome, mononucleosis, multiple sclerosis, fibromyalgia, autoimmune diseases, lupus",,1,"allChronicFatigue","2023-12-05"
,"36274177",,"127117","",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"12528076",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"20338693",,,"mali",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"37440740",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"21624572",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"16914928",,,"",,,,,,,,,,,,,,1,"allChronicFatigue","2023-12-05"
,"19821361",,,"china",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"9436061",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"15540556",,,"",,,,,,,,,,,,"chronic fatigue syndrome, anxiety",,1,"allChronicFatigue","2023-12-05"
,"24146285",,,"",,,,,,,,,,,,"chronic fatigue syndrome, encephalitis",,1,"allChronicFatigue","2023-12-05"
,"14993075",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"16224602",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"10472484",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"11812019",,,"mali",,,,,,,,,,,,"fibromyalgia, chronic fatigue syndrome",,1,"allChronicFatigue","2023-12-05"
,"11143901",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"20695975",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"12422467",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"10218916",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"18026031",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"36178839",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"27634687",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"32195878",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"28810428",,,"",,,,,,,,,,,,"chronic fatigue syndrome, professionals",,1,"allChronicFatigue","2023-12-05"
,"17066888",,,"",,,,,,,,,,,,,,1,"allChronicFatigue","2023-12-05"
,"31617771",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"20943713",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"8992368",,,"",,,,,,,,,,,,"chronic fatigue syndrome, depression",,1,"allChronicFatigue","2023-12-05"
,"8148454",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"10945798",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"20819973",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"29489084",,,"",,,,,,,,,,,,,,1,"allChronicFatigue","2023-12-05"
,"12422447",,,"",,,,,,,,,,,,,,1,"allChronicFatigue","2023-12-05"
,"8961200",,,"",,,,,,,,,,,,"chronic fatigue syndrome, disability",,1,"allChronicFatigue","2023-12-05"
,"8142823",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"8024971",,,"",,,,,,,,,,,,"fibromyalgia, chronic fatigue syndrome",,1,"allChronicFatigue","2023-12-05"
,"7766493",,,"",,,,,,,,,,,,"fibromyalgia, ",,1,"allChronicFatigue","2023-12-05"
,"26075760",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"16731228",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"14613570",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"12572221",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"17012941",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"9854644",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"8907830",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"22578888",,,"",,,,,,,,,,,,"chronic fatigue syndrome, inflammatory bowel disease, autoimmune diseases",,1,"allChronicFatigue","2023-12-05"
,"12098899",,,"",,,,,,,,,,,,,,1,"allChronicFatigue","2023-12-05"
,"17561685",,,"japan",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"12362846",,,"",,,,,,,,,,,,"chronic fatigue syndrome, allergies",,1,"allChronicFatigue","2023-12-05"
,"7570537",,,"mali",,,,,,,,,,,,"chronic fatigue syndrome, sore throat, depression",,1,"allChronicFatigue","2023-12-05"
,"9624958",,,"",,,,,,,,,,,,"fibromyalgia, chronic fatigue syndrome, plan",,1,"allChronicFatigue","2023-12-05"
,"10483156",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"23952563",,,"",,,,,,,,,,,,"depression, chronic fatigue syndrome",,1,"allChronicFatigue","2023-12-05"
,"28552254",,"382","norway",,,,"year",52,,,,,,,"cervical cancer, cancer",,1,"allChronicFatigue","2023-12-05"
,"9599909",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"34037364",,,"",,,,,,,,,,,,,,1,"allChronicFatigue","2023-12-05"
,"25786052",,,"united kingdom",,,,,,,,,,,,"fibromyalgia, chronic fatigue syndrome, , depression",,1,"allChronicFatigue","2023-12-05"
,"9650359",,,"czech republic, mali",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"8142836",,,"united kingdom",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"9543735",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"23361410",,,"",,,,,,,,,,,,,,1,"allChronicFatigue","2023-12-05"
,"20658426",,,"",,,,,,,,,,,,"fibromyalgia, ",,1,"allChronicFatigue","2023-12-05"
,"10990146",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"10475602",,,"",,,,,,,,,,,,"fibromyalgia, chronic fatigue syndrome",,1,"allChronicFatigue","2023-12-05"
,"9448682",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"28735654",,,"",,,,,,,,,,,,"chronic fatigue syndrome, idiopathic intracranial hypertension",,1,"allChronicFatigue","2023-12-05"
,"16669441",,,"finland",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"20418252",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"8792781",,,"",,,,,,,,,,,,"chronic fatigue syndrome, fibromyalgia, disability",,1,"allChronicFatigue","2023-12-05"
,"31449694",,,"canada",,,,,,,,,,,,,,1,"allChronicFatigue","2023-12-05"
,"19564299",,,"",,,,,,,,,,,,"chronic fatigue syndrome, mononucleosis",,1,"allChronicFatigue","2023-12-05"
,"8196576",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"7752988",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"7659620",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"21268918",,,"",,,,,,,,,,,,"chronic fatigue syndrome, lupus, professionals",,1,"allChronicFatigue","2023-12-05"
,"10150382",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"21686614",,,"",,,,,,,,,,,,"chronic fatigue syndrome, mononucleosis",,1,"allChronicFatigue","2023-12-05"
,"17635902",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"16835542",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"21584454",,,"mali",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"9221305",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"22940497",,"1793","united kingdom",,,,,65,,,,,,,"chronic fatigue","psychiatric",1,"allChronicFatigue","2023-12-05"
,"26674040",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"15870118",,"3000","india",,,,"year",,,,50,,,,"anaemia",,1,"allChronicFatigue","2023-12-05"
,"8735034",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"29300036",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"12144139",,,"",,,,,,,,,,,,,,1,"allChronicFatigue","2023-12-05"
,"14993080",,"49","",,,,"year",4.5,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"7481975",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"30321452",,,"china",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"7971614",,,"mali",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"11126311",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"27216560",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"16908904",,,"",,,,,,,,,,,,,,1,"allChronicFatigue","2023-12-05"
,"17017604",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"8778253",,"159","",,,,,,,,,,,,"meningitis, chronic fatigue syndrome","viral meningitis",1,"allChronicFatigue","2023-12-05"
,"8626230",,"42","",,,,,,,,,,,,"general medical disorders","chronic fatigue",1,"allChronicFatigue","2023-12-05"
,"25668185",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"11772848",,,"",,,,,,,,,,,,"anxiety, ",,1,"allChronicFatigue","2023-12-05"
,"15168991",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"15699085",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
